example_org_2	637000121	SAV99	110830	113364	497	777	PF03176	0.999923938652
example_org_2	637000121	SAV100	113361	114866	9	288	PF00109	0.99998828044
example_org_2	637000121	SAV100	113361	114866	296	415	PF02801	0.999993013508
example_org_2	637000121	SAV101	114860	118594	95	423	PF00698	0.999990566438
example_org_2	637000121	SAV101	114860	118594	886	1231	PF00155	0.999882466496
example_org_2	637000121	SAV102	118868	119221	118868	119221	Q	0.999600534234
example_org_2	637000121	SAV103	119461	120039	15	190	PF00872	0.999473267109
example_org_2	637000121	SAV104	120102	120611	1	135	PF00872	0.99914868582
example_org_2	637000121	SAV105	121935	122162	121935	122162	Q	0.998434741186
example_org_2	637000121	SAV106	123637	124200	123637	124200	Q	0.997900631556
example_org_2	637000121	SAV107	124557	124883	1	108	PF00723	0.997544899868
example_org_2	637000121	SAV108	124945	125364	124945	125364	Q	0.998327093041
example_org_2	637000121	SAV109	125995	127230	22	269	PF00067	0.999299188825
example_org_2	637000121	SAV109	125995	127230	272	382	PF00067	0.996114595474
example_org_2	637000121	SAV110	127243	128214	127243	128214	Q	0.75762490257
example_org_2	637000121	SAV111	128414	128743	47	104	PF00196	0.530740019722
example_org_3	637000121	SAV138	153715	156363	247	395	PF02687	0.21127873652
example_org_3	637000121	SAV138	153715	156363	700	874	PF02687	0.307316144634
example_org_3	637000121	SAV139	156360	157139	25	135	PF00072	0.434509865423
example_org_3	637000121	SAV139	156360	157139	169	251	PF00486	0.765737086771
example_org_3	637000121	SAV140	157954	158928	7	128	PF05368	0.996221785949
example_org_3	637000121	SAV141	158997	160031	53	333	PF00561	0.998046172576
example_org_3	637000121	SAV142	160053	160754	7	160	PF00106	0.998940715894
example_org_3	637000121	SAV143	161392	161961	13	57	PF00440	0.999149952065
example_org_3	637000121	SAV144	162195	163493	19	396	PF12051	0.999782976594
example_org_3	637000121	SAV145	163767	165950	42	369	PF03176	0.978884276607
example_org_3	637000121	SAV145	163767	165950	387	707	PF03176	0.912050068719
example_org_3	637000121	SAV146	166102	166851	53	99	PF00440	0.698060565752
example_org_3	637000121	SAV147	167014	167367	167014	167367	Q	0.562109461223
example_org_3	637000121	SAV148	167757	168923	106	379	PF03022	0.432760467879
example_org_3	637000121	SAV149	169217	169735	9	113	PF07366	0.429601495541
example_org_3	637000121	SAV150	169801	170613	6	165	PF00106	0.415053581863
example_org_3	637000121	SAV151	171402	172043	27	73	PF00440	0.36908494755
example_org_3	637000121	SAV152	172191	173102	28	196	PF00106	0.340147666433
example_org_3	637000121	SAV153	173107	174243	173107	174243	Q	0.252871499153
example_org_4	637000121	SAV229	269776	270012	269776	270012	Q	0.232211394955
example_org_4	637000121	SAV230	270055	271758	85	460	PF05935	0.362202334557
example_org_4	637000121	SAV231	272429	273277	30	66	PF00376	0.274281551354
example_org_4	637000121	SAV231	272429	273277	71	137	PF09278	0.242364559262
example_org_4	637000121	SAV232	273444	273962	273444	273962	Q	0.213488674478
example_org_5	637000121	SAV241	279644	279919	279644	279919	Q	0.224639188551
example_org_5	637000121	SAV242	280342	280782	280342	280782	Q	0.258667588668
example_org_5	637000121	SAV243	281208	281585	281208	281585	Q	0.294395333109
example_org_5	637000121	SAV244	281928	282242	281928	282242	Q	0.331919887743
example_org_5	637000121	SAV245	282829	283503	13	223	PF01810	0.371343620163
example_org_5	637000121	SAV246	283694	284041	5	80	PF00202	0.50017359593
example_org_5	637000121	SAV247	284429	286645	134	304	PF05729	0.552363068505
example_org_5	637000121	SAV248	287461	287775	287461	287775	Q	0.51986714516
example_org_5	637000121	SAV249	288173	288562	288173	288562	Q	0.488998558902
example_org_5	637000121	SAV251	292968	293723	2	240	PF03176	0.459673099729
example_org_5	637000121	SAV252	294014	294610	2	113	PF00005	0.36412869233
example_org_5	637000121	SAV253	294912	295244	1	89	PF00293	0.295692061801
example_org_5	637000121	SAV254	295675	296976	134	293	PF01609	0.277326258404
example_org_5	637000121	SAV255	296991	298436	212	402	PF01433	0.268071829008
example_org_5	637000121	SAV256	298664	299872	141	370	PF01609	0.280925844089
example_org_5	637000121	SAV257	299873	300469	52	167	PF00005	0.305452298798
example_org_5	637000121	SAV258	300882	301145	12	85	PF05402	0.339979361728
example_org_5	637000121	SAV259	301142	303052	226	545	PF00733	0.336817400551
example_org_5	637000121	SAV260	303674	304072	5	130	PF01526	0.312663816157
example_org_5	637000121	SAV261	304104	304334	304104	304334	Q	0.299877640725
example_org_5	637000121	SAV262	304527	305000	304527	305000	Q	0.287758715572
example_org_5	637000121	SAV263	305311	306945	162	256	PF01610	0.276273980075
example_org_5	637000121	SAV264	307092	309302	307092	309302	Q	0.256648497764
example_org_5	637000121	SAV265	309794	310207	309794	310207	Q	0.237970748736
example_org_5	637000121	SAV266	310455	311114	310455	311114	Q	0.22018977979
example_org_5	637000121	SAV267	311330	311680	311330	311680	Q	0.203257084154
example_org_6	637000121	SAV288	337203	337778	32	88	PF06056	0.278580690831
example_org_6	637000121	SAV289	337911	339185	167	397	PF01609	0.288463904124
example_org_6	637000121	SAV290	339271	339735	339271	339735	Q	0.307926720883
example_org_6	637000121	SAV291	339819	341939	102	202	PF00665	0.328396098336
example_org_6	637000121	SAV291	339819	341939	578	695	PF00665	0.382394681586
example_org_6	637000121	SAV292	343063	343689	6	52	PF00440	0.521588393948
example_org_6	637000121	SAV292	343063	343689	67	205	PF02909	0.740631661777
example_org_6	637000121	SAV293	343805	345154	62	185	PF01794	0.835096346226
example_org_6	637000121	SAV293	343805	345154	231	323	PF00970	0.790413472595
example_org_6	637000121	SAV293	343805	345154	332	429	PF00175	0.785476931422
example_org_6	637000121	SAV294	345361	345771	345361	345771	Q	0.825541589176
example_org_6	637000121	SAV295	345826	346056	345826	346056	Q	0.867756385932
example_org_6	637000121	SAV296	346092	347669	6	347	PF01494	0.91223648434
example_org_6	637000121	SAV297	347666	348571	72	290	PF00561	0.908353817552
example_org_6	637000121	SAV298	348591	349424	56	266	PF00561	0.898880142047
example_org_6	637000121	SAV299	349710	350726	103	311	PF07859	0.87884523695
example_org_6	637000121	SAV300	351026	352264	1	380	PF00872	0.745284835452
example_org_6	637000121	SAV301	352678	353949	78	298	PF01609	0.462137915894
example_org_6	637000121	SAV302	354545	354832	354545	354832	Q	0.306366405756
example_org_7	637000121	SAV352	413661	414347	413661	414347	Q	0.229462532341
example_org_7	637000121	SAV353	414815	416212	414815	416212	Q	0.337575395469
example_org_7	637000121	SAV354	416987	419176	416987	419176	Q	0.451150071654
example_org_7	637000121	SAV355	419179	420861	62	335	PF11997	0.570496394458
example_org_7	637000121	SAV355	419179	420861	349	515	PF00534	0.695939942587
example_org_7	637000121	SAV356	420855	422207	420855	422207	Q	0.841104091599
example_org_7	637000121	SAV357	422345	423352	9	248	PF01370	0.993744874977
example_org_7	637000121	SAV358	423399	424112	2	229	PF00483	0.997200548882
example_org_7	637000121	SAV359	424117	425016	3	221	PF01370	0.998898582793
example_org_7	637000121	SAV360	425013	425681	4	219	PF12138	0.997211358823
example_org_7	637000121	SAV361	425823	426356	35	168	PF00067	0.995748082556
example_org_7	637000121	SAV362	426615	427010	426615	427010	Q	0.878157933144
example_org_7	637000121	SAV363	427297	428631	75	262	PF00324	0.766359681952
example_org_7	637000121	SAV364	428654	429688	67	157	PF01548	0.716322011539
example_org_7	637000121	SAV364	428654	429688	218	305	PF02371	0.706310624353
example_org_7	637000121	SAV365	430053	431681	134	351	PF01609	0.711336265856
example_org_7	637000121	SAV366	432038	434323	23	209	PF07929	0.723054758755
example_org_7	637000121	SAV367	434410	437262	303	437	PF12419	0.733128659798
example_org_7	637000121	SAV367	434410	437262	484	759	PF00176	0.408365542149
example_org_7	637000121	SAV367	434410	437262	812	890	PF00271	0.0844536567532
example_org_8	637000121	SAV404	481356	482912	15	145	PF05222	0.0482406299273
example_org_8	637000121	SAV404	481356	482912	154	318	PF01262	0.296086048837
example_org_8	637000121	SAV405	484188	484907	113	208	PF00583	0.325773259174
example_org_8	637000121	SAV406	484941	485378	2	126	PF00293	0.404489309014
example_org_8	637000121	SAV406.1	485375	485860	485375	485860	Q	0.688448457389
example_org_8	637000121	SAV407	486648	487415	24	249	PF00975	0.98689269457
example_org_8	637000121	SAV408	487512	489155	123	339	PF00732	0.998064101537
example_org_8	637000121	SAV408	487512	489155	419	535	PF05199	0.999443914449
example_org_8	637000121	SAV409	489621	490319	37	138	PF08448	0.998421717122
example_org_8	637000121	SAV409	489621	490319	154	211	PF00196	0.999397039865
example_org_8	637000121	SAV410	490902	494192	18	163	PF03704	0.999929775287
example_org_8	637000121	SAV411	494248	494442	1	64	PF06902	0.999949012324
example_org_8	637000121	SAV412	494487	495737	214	284	PF00067	0.999998394544
example_org_8	637000121	SAV412	494487	495737	287	386	PF00067	0.999999042511
example_org_8	637000121	SAV413	496283	497482	36	371	PF00067	0.999997987857
example_org_8	637000121	SAV414	497529	498785	50	169	PF08240	0.999918680285
example_org_8	637000121	SAV414	497529	498785	214	366	PF00107	0.999913579093
example_org_8	637000121	SAV415	498846	508904	2	28	PF08990	0.999967957526
example_org_8	637000121	SAV415	498846	508904	34	285	PF00109	0.999991773969
example_org_8	637000121	SAV415	498846	508904	293	411	PF02801	0.999993755578
example_org_8	637000121	SAV415	498846	508904	562	862	PF00698	0.99999630806
example_org_8	637000121	SAV415	498846	508904	1157	1332	PF08659	0.999997177409
example_org_8	637000121	SAV415	498846	508904	1437	1504	PF00550	0.999995020612
example_org_8	637000121	SAV415	498846	508904	1526	1777	PF00109	0.999993882995
example_org_8	637000121	SAV415	498846	508904	1785	1903	PF02801	0.999993916948
example_org_8	637000121	SAV415	498846	508904	2067	2387	PF00698	0.999996316128
example_org_8	637000121	SAV415	498846	508904	2697	2876	PF08659	0.999997185244
example_org_8	637000121	SAV415	498846	508904	2982	3049	PF00550	0.999995222135
example_org_8	637000121	SAV415	498846	508904	3121	3333	PF00975	0.999997059455
example_org_8	637000121	SAV416	508951	527388	18	269	PF00109	0.99999404188
example_org_8	637000121	SAV416	508951	527388	277	395	PF02801	0.999993929073
example_org_8	637000121	SAV416	508951	527388	558	861	PF00698	0.999996316333
example_org_8	637000121	SAV416	508951	527388	1171	1346	PF08659	0.999997177723
example_org_8	637000121	SAV416	508951	527388	1454	1521	PF00550	0.999995020632
example_org_8	637000121	SAV416	508951	527388	1542	1793	PF00109	0.999993882994
example_org_8	637000121	SAV416	508951	527388	1801	1919	PF02801	0.999993916918
example_org_8	637000121	SAV416	508951	527388	2071	2371	PF00698	0.999996315753
example_org_8	637000121	SAV416	508951	527388	2675	2850	PF08659	0.999997177701
example_org_8	637000121	SAV416	508951	527388	2955	3022	PF00550	0.999995020631
example_org_8	637000121	SAV416	508951	527388	3044	3295	PF00109	0.999993882994
example_org_8	637000121	SAV416	508951	527388	3303	3421	PF02801	0.999993916918
example_org_8	637000121	SAV416	508951	527388	3575	3888	PF00698	0.999996315753
example_org_8	637000121	SAV416	508951	527388	4202	4377	PF08659	0.999997177701
example_org_8	637000121	SAV416	508951	527388	4485	4552	PF00550	0.99999502063
example_org_8	637000121	SAV416	508951	527388	4575	4826	PF00109	0.999993882986
example_org_8	637000121	SAV416	508951	527388	4834	4952	PF02801	0.999993916819
example_org_8	637000121	SAV416	508951	527388	5102	5402	PF00698	0.999996314491
example_org_8	637000121	SAV416	508951	527388	5711	5886	PF08659	0.999997152297
example_org_8	637000121	SAV416	508951	527388	5991	6058	PF00550	0.999994341924
example_org_8	637000121	SAV417	527468	532975	1	26	PF08990	0.999983184024
example_org_8	637000121	SAV417	527468	532975	32	283	PF00109	0.99999296056
example_org_8	637000121	SAV417	527468	532975	291	407	PF02801	0.999993846252
example_org_8	637000121	SAV417	527468	532975	574	876	PF00698	0.999996311125
example_org_8	637000121	SAV417	527468	532975	1384	1564	PF08659	0.999997152164
example_org_8	637000121	SAV417	527468	532975	1670	1737	PF00550	0.999994341821
example_org_8	637000121	SAV418	533011	543705	1	27	PF08990	0.999983182546
example_org_8	637000121	SAV418	533011	543705	33	284	PF00109	0.99999295263
example_org_8	637000121	SAV418	533011	543705	292	410	PF02801	0.999993755641
example_org_8	637000121	SAV418	533011	543705	584	885	PF00698	0.999995172405
example_org_8	637000121	SAV418	533011	543705	1400	1561	PF00106	0.99997425344
example_org_8	637000121	SAV418	533011	543705	1677	1744	PF00550	0.999993506738
example_org_8	637000121	SAV418	533011	543705	1769	2020	PF00109	0.999993765017
example_org_8	637000121	SAV418	533011	543705	2028	2146	PF02801	0.999993907893
example_org_8	637000121	SAV418	533011	543705	2309	2627	PF00698	0.999996315323
example_org_8	637000121	SAV418	533011	543705	3131	3305	PF08659	0.999997177683
example_org_8	637000121	SAV418	533011	543705	3406	3473	PF00550	0.999995020587
example_org_8	637000121	SAV419	543777	567017	21	269	PF00109	0.999993882326
example_org_8	637000121	SAV419	543777	567017	277	395	PF02801	0.999993908229
example_org_8	637000121	SAV419	543777	567017	551	874	PF00698	0.999996205388
example_org_8	637000121	SAV419	543777	567017	956	1023	PF00550	0.99999495642
example_org_8	637000121	SAV419	543777	567017	1045	1296	PF00109	0.99999387799
example_org_8	637000121	SAV419	543777	567017	1304	1422	PF02801	0.999993916535
example_org_8	637000121	SAV419	543777	567017	1577	1880	PF00698	0.999996315735
example_org_8	637000121	SAV419	543777	567017	2177	2353	PF08659	0.999997177701
example_org_8	637000121	SAV419	543777	567017	2460	2527	PF00550	0.999995020631
example_org_8	637000121	SAV419	543777	567017	2551	2802	PF00109	0.999993882994
example_org_8	637000121	SAV419	543777	567017	2810	2928	PF02801	0.999993916918
example_org_8	637000121	SAV419	543777	567017	3080	3383	PF00698	0.999996315753
example_org_8	637000121	SAV419	543777	567017	3909	4089	PF08659	0.999997177701
example_org_8	637000121	SAV419	543777	567017	4193	4260	PF00550	0.999995020631
example_org_8	637000121	SAV419	543777	567017	4285	4536	PF00109	0.999993882994
example_org_8	637000121	SAV419	543777	567017	4544	4662	PF02801	0.999993916916
example_org_8	637000121	SAV419	543777	567017	4814	5117	PF00698	0.999996315723
example_org_8	637000121	SAV419	543777	567017	5606	5780	PF08659	0.999997177099
example_org_8	637000121	SAV419	543777	567017	5882	5949	PF00550	0.999995004532
example_org_8	637000121	SAV419	543777	567017	5971	6222	PF00109	0.999993629218
example_org_8	637000121	SAV419	543777	567017	6230	6348	PF02801	0.999990617972
example_org_8	637000121	SAV419	543777	567017	6500	6801	PF00698	0.999954415083
example_org_8	637000121	SAV419	543777	567017	7307	7486	PF08659	0.999153858041
example_org_8	637000121	SAV419	543777	567017	7590	7657	PF00550	0.977464931039
example_org_8	637000121	SAV420	567663	568697	1	241	PF01526	0.644834890006
example_org_8	637000121	SAV421	568699	569952	249	385	PF03734	0.459380116993
example_org_8	637000121	SAV422	570215	570763	570215	570763	Q	0.446345349817
example_org_8	637000121	SAV423	570940	571578	29	158	PF00665	0.43404346251
example_org_8	637000121	SAV423.1	571598	571915	571598	571915	Q	0.431916198898
example_org_8	637000121	SAV424	573907	574845	8	74	PF04542	0.430185908682
example_org_8	637000121	SAV424	573907	574845	107	160	PF08281	0.433614718622
example_org_8	637000121	SAV425	574856	576046	4	280	PF07992	0.437105304096
example_org_8	637000121	SAV425	574856	576046	147	225	PF00070	0.413583203841
example_org_9	637000121	SAV463	614793	614951	614793	614951	Q	0.25102207357
example_org_9	637000121	SAV464	615205	615528	615205	615528	Q	0.342924297481
example_org_9	637000121	SAV465	615875	616378	46	117	PF07883	0.439468745493
example_org_9	637000121	SAV466	618189	618728	618189	618728	Q	0.569278885602
example_org_9	637000121	SAV467	618731	619111	618731	619111	Q	0.705716466427
example_org_9	637000121	SAV468	619319	619990	619319	619990	Q	0.849153691903
example_org_9	637000121	SAV469	620530	621735	42	182	PF03403	0.999981861111
example_org_9	637000121	SAV469	620530	621735	210	389	PF03403	0.999999911514
example_org_9	637000121	SAV470	621832	622614	116	260	PF01609	0.999486267521
example_org_9	637000121	SAV471	622993	623559	2	181	PF01872	0.999394372961
example_org_9	637000121	SAV472	624344	625432	624344	625432	Q	0.999432594215
example_org_9	637000121	SAV473	625518	626249	625518	626249	Q	0.999626500679
example_org_9	637000121	SAV474	626420	627271	17	194	PF04072	0.999976621333
example_org_9	637000121	SAV475	627377	627523	627377	627523	Q	0.908409471264
example_org_9	637000121	SAV476	627541	628107	47	183	PF00903	0.821383949132
example_org_9	637000121	SAV477	628625	628882	628625	628882	Q	0.775678687878
example_org_9	637000121	SAV478	629473	629790	629473	629790	Q	0.732281779911
example_org_9	637000121	SAV479	629806	630354	629806	630354	Q	0.691074837761
example_org_9	637000121	SAV480	630351	630686	630351	630686	Q	0.651945448221
example_org_9	637000121	SAV482	630951	631274	630951	631274	Q	0.61478686568
example_org_9	637000121	SAV481	631222	631539	631222	631539	Q	0.579497720922
example_org_9	637000121	SAV483	631562	631783	631562	631783	Q	0.545981744586
example_org_9	637000121	SAV484	631817	632638	52	146	PF08241	0.514147504546
example_org_9	637000121	SAV485	632948	633259	632948	633259	Q	0.47668609542
example_org_9	637000121	SAV486	633243	633470	633243	633470	Q	0.441074086586
example_org_9	637000121	SAV487	633937	634218	633937	634218	Q	0.407214327905
example_org_9	637000121	SAV488	634378	635061	19	65	PF00440	0.375014449405
example_org_9	637000121	SAV488	634378	635061	75	217	PF02909	0.354968812557
example_org_9	637000121	SAV489	635181	635900	635181	635900	Q	0.307047860534
example_org_9	637000121	SAV490	636261	636563	636261	636563	Q	0.261422578631
example_org_9	637000121	SAV491	636931	637317	29	118	PF01638	0.217968500339
example_org_10	637000121	SAV543	687276	688139	8	125	PF00763	0.220715556912
example_org_10	637000121	SAV543	687276	688139	128	283	PF02882	0.572416629689
example_org_10	637000121	SAV544	688569	689843	143	416	PF00082	0.600824179616
example_org_10	637000121	SAV545	690137	690814	23	194	PF00925	0.606691798536
example_org_10	637000121	SAV546	690909	691955	28	137	PF08240	0.634059713222
example_org_10	637000121	SAV546	690909	691955	179	309	PF00107	0.652064128401
example_org_10	637000121	SAV547	692180	693268	692180	693268	Q	0.662344467551
example_org_10	637000121	SAV548	693265	694434	693265	694434	Q	0.6733217804
example_org_10	637000121	SAV549	694471	695799	694471	695799	Q	0.685026013236
example_org_10	637000121	SAV550	695916	696545	695916	696545	Q	0.697489095396
example_org_10	637000121	SAV551	696920	697507	16	62	PF00440	0.71074502637
example_org_10	637000121	SAV552	697702	699213	35	430	PF07690	0.732582894001
example_org_10	637000121	SAV553	700072	700701	700072	700701	Q	0.751963810416
example_org_10	637000121	SAV554	701238	702260	10	55	PF00356	0.772462045353
example_org_10	637000121	SAV554	701238	702260	66	330	PF00532	0.840607003627
example_org_10	637000121	SAV555	702503	703630	108	258	PF01670	0.997882334146
example_org_10	637000121	SAV555	702503	703630	273	372	PF00553	0.994550870603
example_org_10	637000121	SAV556	703943	704353	42	136	PF00553	0.945756670373
example_org_10	637000121	SAV557	704446	706671	63	436	PF01341	0.238792234322
example_org_10	637000121	SAV557	704446	706671	496	574	PF00041	0.0434742675061
example_org_10	637000121	SAV557	704446	706671	596	679	PF00942	0.0221209221088
example_org_11	637000121	SAV561	710518	711135	21	183	PF00881	0.711359163023
example_org_11	637000121	SAV562	711283	713301	41	118	PF11930	0.984474127908
example_org_11	637000121	SAV562	711283	713301	128	562	PF00501	0.982657785332
example_org_11	637000121	SAV563	713315	714925	6	361	PF01494	0.971282329239
example_org_11	637000121	SAV564	714922	715860	67	309	PF01557	0.497332016355
example_org_11	637000121	SAV565	715857	716894	151	274	PF00903	0.242032991671
example_org_12	637000121	SAV581	734950	735294	734950	735294	Q	0.332059800516
example_org_12	637000121	SAV582	735716	735925	1	63	PF06902	0.649669376834
example_org_12	637000121	SAV583	735915	737279	9	293	PF07992	0.786586307353
example_org_12	637000121	SAV583	735915	737279	150	231	PF00070	0.801160280102
example_org_12	637000121	SAV584	737312	738511	27	399	PF00067	0.796546613814
example_org_12	637000121	SAV585	738601	739236	22	68	PF00440	0.325843322064
example_org_13	637000121	SAV600	751402	752148	22	147	PF00005	0.416649382713
example_org_13	637000121	SAV601	752205	753176	1	316	PF01032	0.988870302595
example_org_13	637000121	SAV602	753242	754285	67	324	PF01497	0.993051849252
example_org_13	637000121	SAV603	754376	758698	4	302	PF00668	0.999716461034
example_org_13	637000121	SAV603	754376	758698	479	869	PF00501	0.999936770461
example_org_13	637000121	SAV603	754376	758698	958	1022	PF00550	0.999991425599
example_org_13	637000121	SAV603	754376	758698	1066	1300	PF07993	0.99999730704
example_org_13	637000121	SAV604	758706	758963	8	73	PF00550	0.999994518013
example_org_13	637000121	SAV605	758996	760552	37	440	PF00501	0.999985792162
example_org_13	637000121	SAV606	760605	761123	15	168	PF10862	0.999999843003
example_org_13	637000121	SAV607	761120	762010	4	280	PF02668	0.999972733177
example_org_13	637000121	SAV608	762046	762285	6	72	PF00550	0.999807032288
example_org_13	637000121	SAV609	762282	763274	88	168	PF08545	0.997220681099
example_org_13	637000121	SAV609	762282	763274	220	309	PF08541	0.970005179544
example_org_13	637000121	SAV610	763424	764821	20	415	PF07690	0.904163321608
example_org_13	637000121	SAV611	765101	765853	69	227	PF05118	0.830364299863
example_org_13	637000121	SAV612	765882	766415	765882	766415	Q	0.405672560191
example_org_14	637000121	SAV638	793192	794145	793192	794145	Q	0.306195678703
example_org_14	637000121	SAV639	794749	795285	22	177	PF00069	0.423419870061
example_org_14	637000121	SAV640	796901	797425	796901	797425	Q	0.556238216606
example_org_14	637000121	SAV641	797764	798072	797764	798072	Q	0.695833017636
example_org_14	637000121	SAV642	798051	801284	195	352	PF05729	0.842585090036
example_org_14	637000121	SAV643	801354	801581	801354	801581	Q	0.837719319605
example_org_14	637000121	SAV644	802775	803185	802775	803185	Q	0.833323550002
example_org_14	637000121	SAV645	803307	803486	803307	803486	Q	0.829385789497
example_org_14	637000121	SAV646	803533	804099	65	173	PF02518	0.825895295815
example_org_14	637000121	SAV647	804165	804863	138	207	PF00672	0.830892689176
example_org_14	637000121	SAV648	804917	805603	1	111	PF00072	0.857486660841
example_org_14	637000121	SAV648	804917	805603	149	224	PF00486	0.927542768839
example_org_14	637000121	SAV649	806100	806720	13	181	PF07931	0.976334345654
example_org_14	637000121	SAV650	807493	808398	101	202	PF08241	0.819652994437
example_org_14	637000121	SAV651	808509	808670	808509	808670	Q	0.636148768657
example_org_14	637000121	SAV652	809624	810859	10	384	PF07690	0.461561851289
example_org_14	637000121	SAV653	810866	811657	29	98	PF07883	0.265588614637
example_org_14	637000121	SAV653	810866	811657	172	213	PF00165	0.119726608216
example_org_15	637000121	SAV673	830882	831715	830882	831715	Q	0.213954676937
example_org_15	637000121	SAV674	831803	832024	831803	832024	Q	0.32853649627
example_org_15	637000121	SAV675	832592	833383	12	57	PF00440	0.44890533644
example_org_15	637000121	SAV676	833510	834505	27	100	PF08240	0.638332385534
example_org_15	637000121	SAV676	833510	834505	177	287	PF00107	0.765864733914
example_org_15	637000121	SAV677	834687	835604	20	177	PF03446	0.844256670843
example_org_15	637000121	SAV678	835665	836027	23	113	PF01638	0.821450396277
example_org_15	637000121	SAV679	836553	836768	836553	836768	Q	0.772399921265
example_org_15	637000121	SAV680	837091	837753	837091	837753	Q	0.725817203039
example_org_15	637000121	SAV681	837899	838645	6	215	PF01636	0.681575163187
example_org_15	637000121	SAV682	838664	838882	838664	838882	Q	0.560342264595
example_org_15	637000121	SAV683	839061	839342	839061	839342	Q	0.445000839039
example_org_15	637000121	SAV684	839489	839665	839489	839665	Q	0.335236233235
example_org_15	637000121	SAV685	839801	840232	839801	840232	Q	0.230749007557
example_org_16	637000121	SAV702	856474	857739	33	404	PF01757	0.219949859577
example_org_16	637000121	SAV703	858470	859033	858470	859033	Q	0.258621736614
example_org_16	637000121	SAV704	859191	859688	61	139	PF00583	0.299224445807
example_org_16	637000121	SAV705	860134	860766	12	58	PF00440	0.406168554115
example_org_16	637000121	SAV706	861137	862141	29	111	PF08240	0.574479126431
example_org_16	637000121	SAV706	861137	862141	160	285	PF00107	0.687763447102
example_org_16	637000121	SAV707	862181	862846	22	111	PF03807	0.757342535191
example_org_16	637000121	SAV708	862995	863978	32	124	PF08240	0.760584122885
example_org_16	637000121	SAV708	862995	863978	155	279	PF00107	0.761010000798
example_org_16	637000121	SAV709	864552	864953	864552	864953	Q	0.758004383425
example_org_16	637000121	SAV710	864970	865173	864970	865173	Q	0.755444497812
