637000121	SAV127	144260	144988	71	210	PF01569	0.000255124495165
637000121	SAV128	144942	145604	5	114	PF00072	0.00033342034989
637000121	SAV128	144942	145604	144	219	PF00486	0.000615015958496
637000121	SAV129	145601	146962	240	306	PF00512	0.000604552604089
637000121	SAV129	145601	146962	347	453	PF02518	0.0010615738323
637000121	SAV130	146943	147743	1	50	PF03988	0.00279937792387
637000121	SAV130	146943	147743	51	123	PF03988	0.00405836831753
637000121	SAV130	146943	147743	135	183	PF03988	0.00488888395721
637000121	SAV130	146943	147743	190	249	PF03988	0.00532413183194
637000121	SAV131	147993	148823	33	87	PF03988	0.00538151471024
637000121	SAV131	147993	148823	88	142	PF03988	0.00506332696505
637000121	SAV131	147993	148823	153	207	PF03988	0.00435684631098
637000121	SAV131	147993	148823	208	267	PF03988	0.00323382512186
637000121	SAV132	148993	149274	148993	149274	Q	0.00164936098939
637000121	SAV133	149373	150071	1	130	PF01758	1.60995360158e-05
637000121	SAV134	150032	151414	147	216	PF00672	0.000728822743624
637000121	SAV134	150032	151414	220	279	PF00512	0.00359748176517
637000121	SAV134	150032	151414	329	426	PF02518	0.0137629303034
637000121	SAV135	151606	152274	151606	152274	Q	0.049399343628
637000121	SAV136	152278	153018	56	178	PF00005	0.086729971062
637000121	SAV137	153005	153718	65	178	PF00005	0.138749897705
637000121	SAV138	153715	156363	247	395	PF02687	0.21127873652
637000121	SAV138	153715	156363	700	874	PF02687	0.307316144634
637000121	SAV139	156360	157139	25	135	PF00072	0.434509865423
637000121	SAV139	156360	157139	169	251	PF00486	0.765737086771
637000121	SAV140	157954	158928	7	128	PF05368	0.996221785949
637000121	SAV141	158997	160031	53	333	PF00561	0.998046172576
637000121	SAV142	160053	160754	7	160	PF00106	0.998940715894
637000121	SAV143	161392	161961	13	57	PF00440	0.999149952065
637000121	SAV144	162195	163493	19	396	PF12051	0.999782976594
637000121	SAV145	163767	165950	42	369	PF03176	0.978884276607
637000121	SAV145	163767	165950	387	707	PF03176	0.912050068719
637000121	SAV146	166102	166851	53	99	PF00440	0.698060565752
637000121	SAV147	167014	167367	167014	167367	Q	0.562109461223
637000121	SAV148	167757	168923	106	379	PF03022	0.432760467879
637000121	SAV149	169217	169735	9	113	PF07366	0.429601495541
637000121	SAV150	169801	170613	6	165	PF00106	0.415053581863
637000121	SAV151	171402	172043	27	73	PF00440	0.36908494755
637000121	SAV152	172191	173102	28	196	PF00106	0.340147666433
637000121	SAV153	173107	174243	173107	174243	Q	0.252871499153
637000121	SAV154	174240	175163	53	287	PF00561	0.169764450469
637000121	SAV155	175255	176166	23	284	PF10118	0.000556261211443
637000121	SAV156	176190	177290	57	154	PF00970	0.000171415735652
637000121	SAV156	176190	177290	162	255	PF00175	0.000197032668466
637000121	SAV156	176190	177290	284	357	PF00111	0.00237613071374
637000121	SAV157	177538	179952	177538	179952	Q	0.00178418941012
637000121	SAV158	179949	180287	179949	180287	Q	0.00110385230538
637000121	SAV159	180284	181426	152	351	PF00589	0.00033326342884
637000121	SAV160	181802	182389	181802	182389	Q	0.000901691856909
637000121	SAV161	182430	182948	182430	182948	Q	0.00137029460421
637000121	SAV162	182945	183952	182945	183952	Q	0.00174035002665
637000121	SAV163	184316	184795	184316	184795	Q	0.00201286764143
637000121	SAV164	185138	185368	185138	185368	Q	0.00218859088104
637000121	SAV165	185890	186507	185890	186507	Q	0.00226799912131
637000121	SAV166	186549	186905	186549	186905	Q	0.00225130898922
637000121	SAV167	187026	187742	187026	187742	Q	0.00213847495382
637000121	SAV168	188180	189094	188180	189094	Q	0.00192918920203
637000121	SAV169	188910	189866	136	229	PF00583	0.00162288079891
637000121	SAV170	190026	191453	190026	191453	Q	0.00184510700092
637000121	SAV171	191479	192900	191479	192900	Q	0.00196832061786
637000121	SAV172	193615	194553	193615	194553	Q	0.00199285777849
637000121	SAV173	194571	194891	194571	194891	Q	0.00191878542058
637000121	SAV174	194888	195463	194888	195463	Q	0.00174590147352
637000121	SAV175	195460	198141	195460	198141	Q	0.00147373430712
637000121	SAV176	198138	198488	198138	198488	Q	0.00110154144491
637000121	SAV177	198490	201222	198490	201222	Q	0.000628307538723
637000121	SAV178	201219	202370	253	376	PF00877	5.27415987806e-05
637000121	SAV179	202367	203014	202367	203014	Q	0.000407415031591
637000121	SAV180	203056	205614	203056	205614	Q	0.000648749865581
637000121	SAV181	205611	206525	205611	206525	Q	0.000777404466099
637000121	SAV182	207837	208697	207837	208697	Q	0.000793729804983
637000121	SAV183	208719	209423	65	128	PF08666	0.000697770418024
637000121	SAV184	209423	210250	209423	210250	Q	0.000892459872043
637000121	SAV185	210240	211733	110	399	PF00437	0.000977157174489
637000121	SAV186	211730	212659	113	243	PF00482	0.000271835627564
637000121	SAV187	212678	213562	212678	213562	Q	0.000302578590653
637000121	SAV188	213608	213823	213608	213823	Q	0.00021210586282
637000121	SAV189	213820	214248	24	67	PF07811	1.70632995785e-07
637000121	SAV190	214245	214706	19	61	PF07811	1.52994647119e-06
637000121	SAV191	214706	215158	214706	215158	Q	0.00249230855291
637000121	SAV192	215158	218625	259	315	PF01476	0.00497802845985
637000121	SAV193	218903	220732	44	136	PF10935	0.165173191362
637000121	SAV194	220848	221402	62	160	PF00583	0.125057633251
637000121	SAV195	221399	222835	221399	222835	Q	0.110070704761
637000121	SAV196	222871	224691	63	151	PF02518	0.0957478223697
637000121	SAV196	222871	224691	285	466	PF01135	0.0928719652202
637000121	SAV197	225238	226227	225238	226227	Q	0.0540249125013
637000121	SAV198	226312	227820	39	488	PF00324	0.0169470066869
637000121	SAV199	227817	228737	130	238	PF00120	0.000229764636344
637000121	SAV200	229825	236937	2132	2268	PF07591	0.00255891028197
637000121	SAV201	237437	237682	237437	237682	Q	0.00487543985645
637000121	SAV202	237840	238601	237840	238601	Q	0.00718567289007
637000121	SAV203	239037	239462	239037	239462	Q	0.00949591173607
637000121	SAV204	239788	240234	18	147	PF08592	0.0118124587635
637000121	SAV205	240325	240903	18	64	PF00440	0.00969454870017
637000121	SAV206	241742	241966	1	70	PF01526	0.00848811291799
637000121	SAV207	241989	242195	1	64	PF01526	0.008145109456
637000121	SAV208	242908	243411	1	145	PF01695	0.00854519928088
637000121	SAV209	243581	244771	71	167	PF01548	0.00294128471787
637000121	SAV209	243581	244771	265	352	PF02371	0.00175120144141
637000121	SAV210	245081	246040	245081	246040	Q	0.00193608402013
637000121	SAV211	246027	246653	246027	246653	Q	0.00202242361446
637000121	SAV212	247471	248142	247471	248142	Q	0.0020104557602
637000121	SAV213	248139	248741	129	181	PF08281	0.00190014780885
637000121	SAV214	249173	249661	249173	249661	Q	0.00166142786068
637000121	SAV215	249733	253416	249733	253416	Q	0.00132376651775
637000121	SAV216	254011	254895	26	100	PF03819	0.000886242634433
637000121	SAV217	255013	255273	4	76	PF00550	0.00305977595918
637000121	SAV218	255270	255677	22	76	PF01381	0.00169440931916
637000121	SAV219	255674	256570	37	160	PF06114	0.000843016348575
637000121	SAV220	256598	257401	85	260	PF00303	9.58044307922e-06
637000121	SAV221	257443	258474	257443	258474	Q	0.000536402559275
637000121	SAV222	258522	258809	258522	258809	Q	0.000957953121958
637000121	SAV223	260024	261079	56	121	PF03457	0.00127538212791
637000121	SAV223	260024	261079	198	265	PF03457	0.00142954000193
637000121	SAV224	261139	262191	261139	262191	Q	0.00142077100303
637000121	SAV225	263244	264521	8	397	PF00872	0.00130770786041
637000121	SAV226	264551	266317	119	333	PF00078	0.000493618413756
637000121	SAV226	264551	266317	349	427	PF08388	0.000443409695723
637000121	SAV226	264551	266317	502	570	PF01844	0.00276167111796
637000121	SAV227	266680	268044	205	438	PF01609	0.0403096179119
637000121	SAV228	268251	269444	110	385	PF01609	0.108444144523
637000121	SAV229	269776	270012	269776	270012	Q	0.232211394955
637000121	SAV230	270055	271758	85	460	PF05935	0.362202334557
637000121	SAV231	272429	273277	30	66	PF00376	0.274281551354
637000121	SAV231	272429	273277	71	137	PF09278	0.242364559262
637000121	SAV232	273444	273962	273444	273962	Q	0.213488674478
637000121	SAV233	274210	274494	274210	274494	Q	0.185971710476
637000121	SAV234	274689	275168	274689	275168	Q	0.15973860053
637000121	SAV235	275233	275721	55	159	PF01740	0.134717780292
637000121	SAV236	275872	276393	275872	276393	Q	0.130138201651
637000121	SAV237	276877	278016	104	272	PF01590	0.125810628103
637000121	SAV238	278037	278444	1	132	PF07228	0.131843425566
637000121	SAV239	278470	279057	278470	279057	Q	0.161313483776
637000121	SAV240	279267	279635	279267	279635	Q	0.192217302731
637000121	SAV241	279644	279919	279644	279919	Q	0.224639188551
637000121	SAV242	280342	280782	280342	280782	Q	0.258667588668
637000121	SAV243	281208	281585	281208	281585	Q	0.294395333109
637000121	SAV244	281928	282242	281928	282242	Q	0.331919887743
637000121	SAV245	282829	283503	13	223	PF01810	0.371343620163
637000121	SAV246	283694	284041	5	80	PF00202	0.50017359593
637000121	SAV247	284429	286645	134	304	PF05729	0.552363068505
637000121	SAV248	287461	287775	287461	287775	Q	0.51986714516
637000121	SAV249	288173	288562	288173	288562	Q	0.488998558902
637000121	SAV251	292968	293723	2	240	PF03176	0.459673099729
637000121	SAV252	294014	294610	2	113	PF00005	0.36412869233
637000121	SAV253	294912	295244	1	89	PF00293	0.295692061801
637000121	SAV254	295675	296976	134	293	PF01609	0.277326258404
637000121	SAV255	296991	298436	212	402	PF01433	0.268071829008
637000121	SAV256	298664	299872	141	370	PF01609	0.280925844089
637000121	SAV257	299873	300469	52	167	PF00005	0.305452298798
637000121	SAV258	300882	301145	12	85	PF05402	0.339979361728
637000121	SAV259	301142	303052	226	545	PF00733	0.336817400551
637000121	SAV260	303674	304072	5	130	PF01526	0.312663816157
637000121	SAV261	304104	304334	304104	304334	Q	0.299877640725
637000121	SAV262	304527	305000	304527	305000	Q	0.287758715572
637000121	SAV263	305311	306945	162	256	PF01610	0.276273980075
637000121	SAV264	307092	309302	307092	309302	Q	0.256648497764
637000121	SAV265	309794	310207	309794	310207	Q	0.237970748736
637000121	SAV266	310455	311114	310455	311114	Q	0.22018977979
637000121	SAV267	311330	311680	311330	311680	Q	0.203257084154
637000121	SAV268	312030	312479	312030	312479	Q	0.187126469159
637000121	SAV269	312589	314877	312589	314877	Q	0.171753930225
637000121	SAV270	315325	315852	315325	315852	Q	0.157097530816
637000121	SAV271	317520	317873	317520	317873	Q	0.143117288037
637000121	SAV272	319056	320099	319056	320099	Q	0.129775063558
637000121	SAV273	320615	320959	320615	320959	Q	0.117034459575
637000121	SAV274	320979	321200	320979	321200	Q	0.104860719512
637000121	SAV275	321655	322395	321655	322395	Q	0.0932206332097
637000121	SAV276	322432	322938	21	155	PF00293	0.0820824463227
637000121	SAV277	323014	323400	323014	323400	Q	0.080373870875
637000121	SAV278	323714	324121	323714	324121	Q	0.0787879504833
637000121	SAV279	324309	325121	156	228	PF02945	0.0773203587311
637000121	SAV280	325362	325622	325362	325622	Q	0.0759670920041
637000121	SAV281	325633	326067	325633	326067	Q	0.0747244585689
637000121	SAV282	326189	326509	326189	326509	Q	0.0735890685011
637000121	SAV283	326629	327654	326629	327654	Q	0.0725578244383
637000121	SAV284	327842	327994	327842	327994	Q	0.0716279131299
637000121	SAV285	328293	328691	24	95	PF00589	0.0707967977628
637000121	SAV286	329452	336546	2112	2247	PF07591	0.114570589505
637000121	SAV287	336652	337179	11	125	PF00665	0.160476855279
637000121	SAV288	337203	337778	32	88	PF06056	0.278580690831
637000121	SAV289	337911	339185	167	397	PF01609	0.288463904124
637000121	SAV290	339271	339735	339271	339735	Q	0.307926720883
637000121	SAV291	339819	341939	102	202	PF00665	0.328396098336
637000121	SAV291	339819	341939	578	695	PF00665	0.382394681586
637000121	SAV292	343063	343689	6	52	PF00440	0.521588393948
637000121	SAV292	343063	343689	67	205	PF02909	0.740631661777
637000121	SAV293	343805	345154	62	185	PF01794	0.835096346226
637000121	SAV293	343805	345154	231	323	PF00970	0.790413472595
637000121	SAV293	343805	345154	332	429	PF00175	0.785476931422
637000121	SAV294	345361	345771	345361	345771	Q	0.825541589176
637000121	SAV295	345826	346056	345826	346056	Q	0.867756385932
637000121	SAV296	346092	347669	6	347	PF01494	0.91223648434
637000121	SAV297	347666	348571	72	290	PF00561	0.908353817552
637000121	SAV298	348591	349424	56	266	PF00561	0.898880142047
637000121	SAV299	349710	350726	103	311	PF07859	0.87884523695
637000121	SAV300	351026	352264	1	380	PF00872	0.745284835452
637000121	SAV301	352678	353949	78	298	PF01609	0.462137915894
637000121	SAV302	354545	354832	354545	354832	Q	0.306366405756
637000121	SAV303	355009	356106	85	185	PF01548	0.158084701962
637000121	SAV303	355009	356106	236	322	PF02371	0.125069345538
637000121	SAV304	355951	357105	355951	357105	Q	0.120317832188
637000121	SAV305	357868	359805	79	580	PF09972	0.115814204789
637000121	SAV306	360375	361958	360375	361958	Q	0.0854978050437
637000121	SAV307	362562	363170	362562	363170	Q	0.0565548014289
637000121	SAV308	364046	364411	364046	364411	Q	0.0289062369604
637000121	SAV309	366810	368000	99	396	PF07592	0.00247668590518
637000121	SAV310	368148	368522	368148	368522	Q	0.00207569177417
637000121	SAV311	368620	369621	9	164	PF01609	0.00158293596913
637000121	SAV312	369344	370132	369344	370132	Q	0.00139781765812
637000121	SAV313	371009	372637	134	351	PF01609	0.00111017423525
637000121	SAV314	372788	373066	1	74	PF01527	0.00103578782067
637000121	SAV315	373063	373980	121	239	PF00665	0.000521068090142
637000121	SAV316	374674	375111	1	124	PF01609	0.00034697539619
637000121	SAV317	374674	375582	107	281	PF01609	0.000240322087125
637000121	SAV318	375668	376681	33	70	PF00376	0.000161902575557
637000121	SAV319	376883	378157	167	397	PF01609	0.000169534437487
637000121	SAV320	378281	378862	378281	378862	Q	0.00017160462411
637000121	SAV321	379220	380458	198	381	PF07228	4.92499779227e-05
637000121	SAV322	380736	381536	59	258	PF03006	5.03417353911e-07
637000121	SAV323	381592	381924	381592	381924	Q	0.00015515374435
637000121	SAV324	383053	383349	28	64	PF01022	0.000185426642463
637000121	SAV325	383431	384198	383431	384198	Q	0.000210823084185
637000121	SAV326	385228	385533	28	88	PF03819	0.000112692602937
637000121	SAV327	386051	386746	386051	386746	Q	0.000893440342649
637000121	SAV328	386768	387076	386768	387076	Q	0.00158268963617
637000121	SAV329	387129	387536	387129	387536	Q	0.00218232076677
637000121	SAV330	387639	387947	387639	387947	Q	0.00269396953791
637000121	SAV331	387951	388265	387951	388265	Q	0.00311903173574
637000121	SAV333	388386	388766	388386	388766	Q	0.00345866693685
637000121	SAV332	388722	388958	388722	388958	Q	0.00371380167158
637000121	SAV334	389084	389704	389084	389704	Q	0.00388513195163
637000121	SAV335	389694	391292	389694	391292	Q	0.00397312516879
637000121	SAV336	391476	392177	391476	392177	Q	0.00397802136998
637000121	SAV337	392309	393166	392309	393166	Q	0.00389983391211
637000121	SAV338	393683	394816	393683	394816	Q	0.00373834949854
637000121	SAV339	394813	395724	3	143	PF00056	0.00349312759716
637000121	SAV339	394813	395724	143	203	PF02866	0.00194454951491
637000121	SAV340	395736	397091	395736	397091	Q	0.00176955959727
637000121	SAV341	397379	397615	397379	397615	Q	0.00149554158394
637000121	SAV342	397612	398019	397612	398019	Q	0.00112174794932
637000121	SAV343	398215	399555	398215	399555	Q	0.000647158978307
637000121	SAV344	399603	400892	27	170	PF06054	7.04799844787e-05
637000121	SAV345	401070	401894	401070	401894	Q	0.000471454093181
637000121	SAV346	402923	404059	402923	404059	Q	0.000761625899685
637000121	SAV347	404592	405830	1	380	PF00872	0.000941786997392
637000121	SAV348	406594	408870	84	472	PF00199	0.000593547224831
637000121	SAV348	406594	408870	497	565	PF06628	7.58482177687e-06
637000121	SAV349	408998	409465	408998	409465	Q	0.000486127273804
637000121	SAV350	409830	411953	193	286	PF08448	0.00085691656997
637000121	SAV350	409830	411953	330	465	PF01590	0.00514392752904
637000121	SAV350	409830	411953	522	707	PF07228	0.0284566060039
637000121	SAV351	412866	413366	412866	413366	Q	0.126516548625
637000121	SAV352	413661	414347	413661	414347	Q	0.229462532341
637000121	SAV353	414815	416212	414815	416212	Q	0.337575395469
637000121	SAV354	416987	419176	416987	419176	Q	0.451150071654
637000121	SAV355	419179	420861	62	335	PF11997	0.570496394458
637000121	SAV355	419179	420861	349	515	PF00534	0.695939942587
637000121	SAV356	420855	422207	420855	422207	Q	0.841104091599
637000121	SAV357	422345	423352	9	248	PF01370	0.993744874977
637000121	SAV358	423399	424112	2	229	PF00483	0.997200548882
637000121	SAV359	424117	425016	3	221	PF01370	0.998898582793
637000121	SAV360	425013	425681	4	219	PF12138	0.997211358823
637000121	SAV361	425823	426356	35	168	PF00067	0.995748082556
637000121	SAV362	426615	427010	426615	427010	Q	0.878157933144
637000121	SAV363	427297	428631	75	262	PF00324	0.766359681952
637000121	SAV364	428654	429688	67	157	PF01548	0.716322011539
637000121	SAV364	428654	429688	218	305	PF02371	0.706310624353
637000121	SAV365	430053	431681	134	351	PF01609	0.711336265856
637000121	SAV366	432038	434323	23	209	PF07929	0.723054758755
637000121	SAV367	434410	437262	303	437	PF12419	0.733128659798
637000121	SAV367	434410	437262	484	759	PF00176	0.408365542149
637000121	SAV367	434410	437262	812	890	PF00271	0.0844536567532
637000121	SAV368	437259	438503	118	158	PF04434	0.0547220415622
637000121	SAV369	438792	439298	438792	439298	Q	0.0525030229819
637000121	SAV370	439342	439959	25	172	PF00589	0.0503741934628
637000121	SAV371	439970	440566	1	162	PF03446	0.0761529366189
637000121	SAV372	440608	441426	13	272	PF00459	0.0385219303374
637000121	SAV373	441565	442470	5	64	PF00126	0.00999753935957
637000121	SAV373	441565	442470	89	296	PF03466	0.00586847412092
637000121	SAV374	443421	443774	443421	443774	Q	0.00578229103496
